dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value,storedby,lastupdated,comment,followup,deleted
WIJ0fbjLIJh,202201,FuaPeRISYBk,dCKzhhINakS,Lf2Axb9E6B4,11,hmis.amuria1,2022-02-10T12:46:26.996+0000,,false
Rw3b8mGkyfh,202201,FuaPeRISYBk,dCKzhhINakS,Lf2Axb9E6B4,17,hmis.amuria1,2022-02-10T12:47:34.322+0000,,false
iOfjzBlv7TQ,202201,FuaPeRISYBk,dCKzhhINakS,Lf2Axb9E6B4,3,hmis.amuria1,2022-02-10T12:48:41.426+0000,,false
GqvGVF75ihM,202201,FuaPeRISYBk,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-10T12:50:19.622+0000,,false
FPXwKGEV96K,202201,FuaPeRISYBk,dCKzhhINakS,Lf2Axb9E6B4,2,hmis.amuria1,2022-02-10T12:46:33.173+0000,,false
sv6SeKroHPV,202201,FuaPeRISYBk,dCKzhhINakS,Lf2Axb9E6B4,62,hmis.amuria1,2022-02-10T12:42:52.610+0000,,false
D9A0afrTYPw,202201,FuaPeRISYBk,dCKzhhINakS,Lf2Axb9E6B4,13,hmis.amuria1,2022-02-10T12:44:14.740+0000,,false
sQ4EexvvhVe,202201,FuaPeRISYBk,dCKzhhINakS,Lf2Axb9E6B4,18,hmis.amuria1,2022-02-10T12:43:08.540+0000,,false
r4fQVHDftNs,202201,FuaPeRISYBk,dCKzhhINakS,Lf2Axb9E6B4,5,hmis.amuria1,2022-02-10T12:45:16.938+0000,,false
hTBgki6DhH4,202201,FuaPeRISYBk,dCKzhhINakS,Lf2Axb9E6B4,2,hmis.amuria1,2022-02-10T12:49:48.358+0000,,false
QTY3T2iXogb,202201,FuaPeRISYBk,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-10T12:47:13.965+0000,,false
fluUvY1i586,202201,FuaPeRISYBk,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-10T12:49:16.042+0000,,false
JhvC7ZR9hUe,202201,FuaPeRISYBk,dCKzhhINakS,Lf2Axb9E6B4,13,hmis.amuria1,2022-02-10T12:43:57.724+0000,,false
QHnwKs2OUZv,202201,FuaPeRISYBk,dCKzhhINakS,Lf2Axb9E6B4,13,hmis.amuria1,2022-02-10T12:44:45.384+0000,,false
O7du4F9jOVw,202201,a8uXeqmtFD9,dCKzhhINakS,Lf2Axb9E6B4,2,hmis.amucu,2022-02-11T08:08:27.538+0000,,false
KaqDbaq0Yce,202201,a8uXeqmtFD9,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.amucu,2022-02-11T08:01:27.231+0000,,false
wUDxFVBapIc,202201,a8uXeqmtFD9,dCKzhhINakS,Lf2Axb9E6B4,21,hmis.amucu,2022-02-11T07:59:29.644+0000,,false
WIJ0fbjLIJh,202201,a8uXeqmtFD9,dCKzhhINakS,Lf2Axb9E6B4,11,hmis.amucu,2022-02-11T08:02:35.256+0000,,false
LR8778hLH8U,202201,a8uXeqmtFD9,dCKzhhINakS,Lf2Axb9E6B4,18,hmis.amucu,2022-02-11T08:03:14.623+0000,,false
PgLUhukgbZu,202201,a8uXeqmtFD9,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.amucu,2022-02-11T08:05:51.898+0000,,false
MIzh6JUSxX9,202201,a8uXeqmtFD9,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.amucu,2022-02-11T08:00:28.223+0000,,false
sv6SeKroHPV,202201,a8uXeqmtFD9,dCKzhhINakS,Lf2Axb9E6B4,53,hmis.amucu,2022-02-11T07:57:45.648+0000,,false
D9A0afrTYPw,202201,a8uXeqmtFD9,dCKzhhINakS,Lf2Axb9E6B4,21,hmis.amucu,2022-02-11T07:59:03.672+0000,,false
eJ6uwSt5TEp,202201,a8uXeqmtFD9,dCKzhhINakS,Lf2Axb9E6B4,10,hmis.amucu,2022-02-11T08:09:21.448+0000,,false
WI1Hvx0U8r4,202201,a8uXeqmtFD9,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.amucu,2022-02-11T08:04:44.786+0000,,false
JhvC7ZR9hUe,202201,a8uXeqmtFD9,dCKzhhINakS,Lf2Axb9E6B4,41,hmis.amucu,2022-02-11T07:58:37.854+0000,,false
QHnwKs2OUZv,202201,a8uXeqmtFD9,dCKzhhINakS,Lf2Axb9E6B4,21,hmis.amucu,2022-02-11T07:59:55.023+0000,,false
KaqDbaq0Yce,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.stclaire,2022-02-16T02:43:32.031+0000,,false
sYJTvmD4xA8,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.stclaire,2022-02-16T02:43:56.576+0000,,false
Cd993CsXVlM,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,2,hmis.stclaire,2022-02-16T02:43:29.627+0000,,false
wUDxFVBapIc,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,12,hmis.stclaire,2022-02-12T11:11:19.697+0000,,false
SPADxEItrIQ,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.stclaire,2022-02-16T02:43:53.958+0000,,false
WIJ0fbjLIJh,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,11,hmis.stclaire,2022-02-16T02:43:35.136+0000,,false
LR8778hLH8U,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,11,hmis.stclaire,2022-02-16T02:43:39.648+0000,,false
Rw3b8mGkyfh,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,10,hmis.stclaire,2022-02-16T02:43:52.645+0000,,false
Tt6Pc5jQbFa,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,0,hmis.stclaire,2022-02-16T02:43:57.297+0000,,false
GqvGVF75ihM,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,11,hmis.stclaire,2022-02-16T02:43:55.817+0000,,false
FPXwKGEV96K,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,2,hmis.stclaire,2022-02-16T02:43:36.366+0000,,false
sv6SeKroHPV,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,161,hmis.stclaire,2022-02-12T11:07:25.642+0000,,false
D9A0afrTYPw,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,12,hmis.stclaire,2022-02-12T11:10:25.665+0000,,false
y6ofkvr4JP8,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,2,hmis.stclaire,2022-02-16T02:43:44.345+0000,,false
dm8YiC5eEsh,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.stclaire,2022-02-16T02:43:53.517+0000,,false
hTBgki6DhH4,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,4,hmis.stclaire,2022-02-16T02:43:55.257+0000,,false
P6HSldZtd8j,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,5,hmis.stclaire,2022-02-16T02:43:54.597+0000,,false
JhvC7ZR9hUe,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,19,hmis.stclaire,2022-02-12T11:09:37.397+0000,,false
QHnwKs2OUZv,202201,jcEuyATQbMK,dCKzhhINakS,Lf2Axb9E6B4,12,hmis.stclaire,2022-02-12T11:11:59.496+0000,,false
O7du4F9jOVw,202201,N8L6gKVGOCM,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.amucu,2022-02-07T10:38:26.896+0000,,false
wUDxFVBapIc,202201,N8L6gKVGOCM,dCKzhhINakS,Lf2Axb9E6B4,2,hmis.amucu,2022-02-07T08:26:29.474+0000,,false
WIJ0fbjLIJh,202201,N8L6gKVGOCM,dCKzhhINakS,Lf2Axb9E6B4,3,hmis.amucu,2022-02-07T08:30:13.961+0000,,false
Rw3b8mGkyfh,202201,N8L6gKVGOCM,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.amucu,2022-02-07T10:38:26.031+0000,,false
MIzh6JUSxX9,202201,N8L6gKVGOCM,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.amucu,2022-02-07T08:27:56.329+0000,,false
sv6SeKroHPV,202201,N8L6gKVGOCM,dCKzhhINakS,Lf2Axb9E6B4,12,hmis.amucu,2022-02-07T08:24:07.731+0000,,false
D9A0afrTYPw,202201,N8L6gKVGOCM,dCKzhhINakS,Lf2Axb9E6B4,2,hmis.amucu,2022-02-07T08:26:28.733+0000,,false
r4fQVHDftNs,202201,N8L6gKVGOCM,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.amucu,2022-02-07T08:27:00.919+0000,,false
eJ6uwSt5TEp,202201,N8L6gKVGOCM,dCKzhhINakS,Lf2Axb9E6B4,4,hmis.amucu,2022-02-07T10:38:33.840+0000,,false
JhvC7ZR9hUe,202201,N8L6gKVGOCM,dCKzhhINakS,Lf2Axb9E6B4,7,hmis.amucu,2022-02-07T08:25:10.083+0000,,false
QHnwKs2OUZv,202201,N8L6gKVGOCM,dCKzhhINakS,Lf2Axb9E6B4,2,hmis.amucu,2022-02-07T08:26:32.558+0000,,false
wUDxFVBapIc,202201,yZP0DwhrfR8,dCKzhhINakS,Lf2Axb9E6B4,25,hmis.amuria1,2022-02-11T09:14:58.893+0000,,false
WIJ0fbjLIJh,202201,yZP0DwhrfR8,dCKzhhINakS,Lf2Axb9E6B4,14,hmis.amuria1,2022-02-11T09:19:04.462+0000,,false
LR8778hLH8U,202201,yZP0DwhrfR8,dCKzhhINakS,Lf2Axb9E6B4,8,hmis.amuria1,2022-02-11T09:20:15.559+0000,,false
Rw3b8mGkyfh,202201,yZP0DwhrfR8,dCKzhhINakS,Lf2Axb9E6B4,5,hmis.amuria1,2022-02-11T09:22:16.956+0000,,false
P2wDiYT9Ldr,202201,yZP0DwhrfR8,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-11T09:24:43.025+0000,,false
sv6SeKroHPV,202201,yZP0DwhrfR8,dCKzhhINakS,Lf2Axb9E6B4,40,hmis.amuria1,2022-02-11T09:08:38.944+0000,,false
D9A0afrTYPw,202201,yZP0DwhrfR8,dCKzhhINakS,Lf2Axb9E6B4,25,hmis.amuria1,2022-02-11T09:13:25.841+0000,,false
P6HSldZtd8j,202201,yZP0DwhrfR8,dCKzhhINakS,Lf2Axb9E6B4,2,hmis.amuria1,2022-02-11T09:26:42.632+0000,,false
JhvC7ZR9hUe,202201,yZP0DwhrfR8,dCKzhhINakS,Lf2Axb9E6B4,40,hmis.amuria1,2022-02-11T09:11:45.343+0000,,false
QHnwKs2OUZv,202201,yZP0DwhrfR8,dCKzhhINakS,Lf2Axb9E6B4,25,hmis.amuria1,2022-02-11T09:15:45.932+0000,,false
YUMYaALzPui,202201,yV1l7X3U9ZG,OUPWAOZojRb,Lf2Axb9E6B4,30,hmis.amuria1,2022-02-17T08:59:05.543+0000,,false
YUMYaALzPui,202201,cd8AJF2SV0o,OUPWAOZojRb,Lf2Axb9E6B4,26,Sorotiprisons.hcIII0002,2022-02-04T06:28:23.412+0000,,false
YUMYaALzPui,202201,WmoemTft5Bj,OUPWAOZojRb,Lf2Axb9E6B4,64,hmis.orungo,2022-02-14T11:38:03.804+0000,,false
dZMr4ggXHaf,202201,WmoemTft5Bj,OUPWAOZojRb,Lf2Axb9E6B4,2,hmis.orungo,2022-02-14T11:30:34.494+0000,,false
YUMYaALzPui,202201,M864p5iRGub,OUPWAOZojRb,Lf2Axb9E6B4,36,hmis.adakun,2022-02-04T11:19:18.696+0000,,false
dZMr4ggXHaf,202201,M864p5iRGub,OUPWAOZojRb,Lf2Axb9E6B4,2,hmis.adakun,2022-02-04T11:22:26.032+0000,,false
YUMYaALzPui,202201,AECp7SuwokS,OUPWAOZojRb,Lf2Axb9E6B4,39,hmis.stmichael,2022-02-07T13:15:35.055+0000,,false
rEWDIpmHS51,202201,AECp7SuwokS,OUPWAOZojRb,Lf2Axb9E6B4,39,hmis.stmichael,2022-02-07T13:16:03.055+0000,,false
YUMYaALzPui,202201,dmsWl4MpI5p,OUPWAOZojRb,Lf2Axb9E6B4,11,hmis.morungatuny,2022-02-11T12:15:46.825+0000,,false
YUMYaALzPui,202201,kwd5xyrWwvO,OUPWAOZojRb,Lf2Axb9E6B4,100,hmis.amuria1,2022-02-11T07:11:04.068+0000,,false
rEWDIpmHS51,202201,kwd5xyrWwvO,OUPWAOZojRb,Lf2Axb9E6B4,100,hmis.amuria1,2022-02-11T07:12:15.207+0000,,false
YUMYaALzPui,202201,VVGxBCCP2jE,OUPWAOZojRb,Lf2Axb9E6B4,20,hmis.abarilela,2022-02-09T11:45:55.709+0000,,false
YUMYaALzPui,202201,FxdgLy07xN4,OUPWAOZojRb,Lf2Axb9E6B4,16,hmis.morungatuny,2022-02-11T15:26:59.109+0000,,false
dZMr4ggXHaf,202201,FxdgLy07xN4,OUPWAOZojRb,Lf2Axb9E6B4,1,hmis.morungatuny,2022-02-11T15:28:07.817+0000,,false
YUMYaALzPui,202201,RUGDBdVZ6oS,OUPWAOZojRb,Lf2Axb9E6B4,2,hmis.orungo,2022-02-07T12:36:30.361+0000,,false
YUMYaALzPui,202201,wz2IJXrulbx,OUPWAOZojRb,Lf2Axb9E6B4,18,hmis.amuria1,2022-02-08T10:46:48.473+0000,,false
dZMr4ggXHaf,202201,wz2IJXrulbx,OUPWAOZojRb,Lf2Axb9E6B4,0,hmis.amuria1,2022-02-08T10:46:57.850+0000,,false
Tf0xH5TZftt,202201,wz2IJXrulbx,OUPWAOZojRb,Lf2Axb9E6B4,0,hmis.amuria1,2022-02-08T10:47:03.150+0000,,false
usPOInLIOoW,202201,wz2IJXrulbx,OUPWAOZojRb,Lf2Axb9E6B4,0,hmis.amuria1,2022-02-08T10:47:07.926+0000,,false
YUMYaALzPui,202201,ZoRb6AcV4MY,OUPWAOZojRb,Lf2Axb9E6B4,38,hmis.amuria1,2022-02-11T05:47:15.264+0000,,false
YUMYaALzPui,202201,IswqGyDbcgm,OUPWAOZojRb,Lf2Axb9E6B4,45,hmis.abarilela,2022-02-09T12:26:48.839+0000,,false
YUMYaALzPui,202201,Sj7ljAIcmjq,OUPWAOZojRb,Lf2Axb9E6B4,51,hmis.asamuk,2022-02-07T17:07:32.818+0000,,false
YUMYaALzPui,202201,o7CJeTwDapk,OUPWAOZojRb,Lf2Axb9E6B4,10,hmis.amuria1,2022-02-07T06:21:56.494+0000,,false
YUMYaALzPui,202201,UiGav1NitiR,OUPWAOZojRb,Lf2Axb9E6B4,24,hmis.amuria1,2022-02-10T13:16:35.867+0000,,false
YUMYaALzPui,202201,a4Cp1oW19Lo,OUPWAOZojRb,Lf2Axb9E6B4,11,hmis.wera,2022-02-11T16:09:54.726+0000,,false
YUMYaALzPui,202201,lFzxlKU9GDe,OUPWAOZojRb,Lf2Axb9E6B4,24,hmis.wera,2022-02-11T17:42:39.645+0000,,false
YUMYaALzPui,202201,lGdKcxEQz4E,OUPWAOZojRb,Lf2Axb9E6B4,80,hmis.amuria1,2022-02-03T09:26:48.018+0000,,false
YUMYaALzPui,202201,oRHreBW5Tyr,OUPWAOZojRb,Lf2Axb9E6B4,149,hmis.amuria1,2022-02-18T08:44:19.453+0000,,false
YUMYaALzPui,202201,FuaPeRISYBk,OUPWAOZojRb,Lf2Axb9E6B4,22,hmis.amuria1,2022-02-10T12:51:41.905+0000,,false
YUMYaALzPui,202201,a8uXeqmtFD9,OUPWAOZojRb,Lf2Axb9E6B4,34,hmis.amucu,2022-02-11T08:10:49.496+0000,,false
YUMYaALzPui,202201,jcEuyATQbMK,OUPWAOZojRb,Lf2Axb9E6B4,81,hmis.stclaire,2022-02-16T02:52:16.372+0000,,false
YUMYaALzPui,202201,N8L6gKVGOCM,OUPWAOZojRb,Lf2Axb9E6B4,6,hmis.amucu,2022-02-07T10:38:39.793+0000,,false
YUMYaALzPui,202201,yZP0DwhrfR8,OUPWAOZojRb,Lf2Axb9E6B4,20,hmis.amuria1,2022-02-11T09:33:22.513+0000,,false
wUDxFVBapIc,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,55,hmis.amuria1,2022-02-17T08:47:26.663+0000,,false
SPADxEItrIQ,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-17T08:51:22.168+0000,,false
WIJ0fbjLIJh,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,2,hmis.amuria1,2022-02-17T08:48:52.590+0000,,false
LR8778hLH8U,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,64,hmis.amuria1,2022-02-17T08:49:21.850+0000,,false
PgLUhukgbZu,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,5,hmis.amuria1,2022-02-17T08:52:17.759+0000,,false
P2wDiYT9Ldr,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-17T08:52:09.479+0000,,false
LiSyn6bblsc,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,44,hmis.amuria1,2022-02-17T08:48:17.256+0000,,false
FPXwKGEV96K,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,9,hmis.amuria1,2022-02-17T08:49:02.842+0000,,false
sv6SeKroHPV,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,112,hmis.amuria1,2022-02-17T08:46:01.471+0000,,false
D9A0afrTYPw,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,55,hmis.amuria1,2022-02-17T08:47:08.113+0000,,false
y6ofkvr4JP8,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,3,hmis.amuria1,2022-02-17T08:49:52.688+0000,,false
eJ6uwSt5TEp,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,25,hmis.amuria1,2022-02-17T08:55:01.611+0000,,false
ywfVj7F30Ts,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,5,hmis.amuria1,2022-02-17T08:49:38.861+0000,,false
JhvC7ZR9hUe,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,104,hmis.amuria1,2022-02-17T08:46:46.188+0000,,false
QHnwKs2OUZv,202201,yV1l7X3U9ZG,huBy3W5qiD2,Lf2Axb9E6B4,55,hmis.amuria1,2022-02-17T08:47:39.339+0000,,false
wUDxFVBapIc,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,1,Sorotiprisons.hcIII0002,2022-02-04T05:52:22.225+0000,,false
SPADxEItrIQ,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,0,Sorotiprisons.hcIII0002,2022-02-04T06:02:29.868+0000,,false
WIJ0fbjLIJh,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,0,Sorotiprisons.hcIII0002,2022-02-04T05:56:30.329+0000,,false
LR8778hLH8U,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,0,Sorotiprisons.hcIII0002,2022-02-04T05:57:58.637+0000,,false
Rw3b8mGkyfh,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,0,Sorotiprisons.hcIII0002,2022-02-04T06:01:24.781+0000,,false
iOfjzBlv7TQ,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,0,Sorotiprisons.hcIII0002,2022-02-04T06:10:19.544+0000,,false
Kn8xMo3kffA,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,0,Sorotiprisons.hcIII0002,2022-02-04T06:09:34.010+0000,,false
npIzs2n622e,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,0,Sorotiprisons.hcIII0002,2022-02-04T06:06:46.269+0000,,false
LiSyn6bblsc,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,1,Sorotiprisons.hcIII0002,2022-02-04T05:55:08.517+0000,,false
sv6SeKroHPV,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,1,biostat.amuria,2022-02-18T11:05:31.609+0000,,false
D9A0afrTYPw,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,1,Sorotiprisons.hcIII0002,2022-02-04T05:51:28.762+0000,,false
sQ4EexvvhVe,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,0,Sorotiprisons.hcIII0002,2022-02-04T05:48:03.997+0000,,false
y6ofkvr4JP8,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,0,Sorotiprisons.hcIII0002,2022-02-04T05:58:58.990+0000,,false
eJ6uwSt5TEp,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,0,Sorotiprisons.hcIII0002,2022-02-04T06:14:39.029+0000,,false
JHOU1uXweoP,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,0,Sorotiprisons.hcIII0002,2022-02-04T06:04:22.699+0000,,false
JhvC7ZR9hUe,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,1,Sorotiprisons.hcIII0002,2022-02-04T05:50:50.018+0000,,false
QHnwKs2OUZv,202201,cd8AJF2SV0o,huBy3W5qiD2,Lf2Axb9E6B4,1,Sorotiprisons.hcIII0002,2022-02-04T05:53:33.594+0000,,false
wUDxFVBapIc,202201,WmoemTft5Bj,huBy3W5qiD2,Lf2Axb9E6B4,31,hmis.orungo,2022-02-14T11:17:57.437+0000,,false
WIJ0fbjLIJh,202201,WmoemTft5Bj,huBy3W5qiD2,Lf2Axb9E6B4,2,hmis.orungo,2022-02-14T11:19:18.879+0000,,false
LR8778hLH8U,202201,WmoemTft5Bj,huBy3W5qiD2,Lf2Axb9E6B4,12,hmis.orungo,2022-02-14T11:20:01.476+0000,,false
PgLUhukgbZu,202201,WmoemTft5Bj,huBy3W5qiD2,Lf2Axb9E6B4,3,hmis.orungo,2022-02-14T11:24:11.491+0000,,false
LiSyn6bblsc,202201,WmoemTft5Bj,huBy3W5qiD2,Lf2Axb9E6B4,3,hmis.orungo,2022-02-14T11:18:43.975+0000,,false
sv6SeKroHPV,202201,WmoemTft5Bj,huBy3W5qiD2,Lf2Axb9E6B4,41,hmis.orungo,2022-02-14T11:16:18.061+0000,,false
D9A0afrTYPw,202201,WmoemTft5Bj,huBy3W5qiD2,Lf2Axb9E6B4,31,hmis.orungo,2022-02-14T11:17:42.895+0000,,false
m68a9ZrLHQO,202201,WmoemTft5Bj,huBy3W5qiD2,Lf2Axb9E6B4,1,hmis.orungo,2022-02-14T11:23:34.332+0000,,false
kY9yLRb9w5e,202201,WmoemTft5Bj,huBy3W5qiD2,Lf2Axb9E6B4,1,hmis.orungo,2022-02-14T11:21:19.347+0000,,false
eJ6uwSt5TEp,202201,WmoemTft5Bj,huBy3W5qiD2,Lf2Axb9E6B4,10,hmis.orungo,2022-02-14T11:28:39.345+0000,,false
JhvC7ZR9hUe,202201,WmoemTft5Bj,huBy3W5qiD2,Lf2Axb9E6B4,40,hmis.orungo,2022-02-14T11:17:17.724+0000,,false
QHnwKs2OUZv,202201,WmoemTft5Bj,huBy3W5qiD2,Lf2Axb9E6B4,31,hmis.orungo,2022-02-14T11:18:10.877+0000,,false
wUDxFVBapIc,202201,M864p5iRGub,huBy3W5qiD2,Lf2Axb9E6B4,3,hmis.adakun,2022-02-04T11:04:55.588+0000,,false
LR8778hLH8U,202201,M864p5iRGub,huBy3W5qiD2,Lf2Axb9E6B4,1,hmis.adakun,2022-02-04T11:07:43.466+0000,,false
MvVq34jGsmP,202201,M864p5iRGub,huBy3W5qiD2,Lf2Axb9E6B4,1,hmis.adakun,2022-02-04T11:09:37.666+0000,,false
aU0n2RXwQJC,202201,M864p5iRGub,huBy3W5qiD2,Lf2Axb9E6B4,1,hmis.adakun,2022-02-04T11:02:53.592+0000,,false
sv6SeKroHPV,202201,M864p5iRGub,huBy3W5qiD2,Lf2Axb9E6B4,9,hmis.adakun,2022-02-04T11:02:23.903+0000,,false
D9A0afrTYPw,202201,M864p5iRGub,huBy3W5qiD2,Lf2Axb9E6B4,3,hmis.adakun,2022-02-04T11:04:40.116+0000,,false
ywfVj7F30Ts,202201,M864p5iRGub,huBy3W5qiD2,Lf2Axb9E6B4,1,hmis.adakun,2022-02-04T11:08:16.174+0000,,false
JhvC7ZR9hUe,202201,M864p5iRGub,huBy3W5qiD2,Lf2Axb9E6B4,7,hmis.adakun,2022-02-04T11:04:08.870+0000,,false
QHnwKs2OUZv,202201,M864p5iRGub,huBy3W5qiD2,Lf2Axb9E6B4,3,hmis.adakun,2022-02-04T11:05:09.175+0000,,false
MflJ96PU8is,202201,AECp7SuwokS,huBy3W5qiD2,Lf2Axb9E6B4,1,hmis.stmichael,2022-02-07T13:09:14.040+0000,,false
wUDxFVBapIc,202201,AECp7SuwokS,huBy3W5qiD2,Lf2Axb9E6B4,41,hmis.stmichael,2022-02-07T13:04:25.704+0000,,false
WIJ0fbjLIJh,202201,AECp7SuwokS,huBy3W5qiD2,Lf2Axb9E6B4,3,hmis.stmichael,2022-02-07T13:04:30.030+0000,,false
LR8778hLH8U,202201,AECp7SuwokS,huBy3W5qiD2,Lf2Axb9E6B4,8,hmis.stmichael,2022-02-07T13:05:27.621+0000,,false
aU0n2RXwQJC,202201,AECp7SuwokS,huBy3W5qiD2,Lf2Axb9E6B4,2,hmis.stmichael,2022-02-07T13:04:15.006+0000,,false
LiSyn6bblsc,202201,AECp7SuwokS,huBy3W5qiD2,Lf2Axb9E6B4,1,hmis.stmichael,2022-02-07T13:04:29.673+0000,,false
sv6SeKroHPV,202201,AECp7SuwokS,huBy3W5qiD2,Lf2Axb9E6B4,50,hmis.stmichael,2022-02-07T13:04:13.691+0000,,false
D9A0afrTYPw,202201,AECp7SuwokS,huBy3W5qiD2,Lf2Axb9E6B4,41,hmis.stmichael,2022-02-07T13:04:20.628+0000,,false
y6ofkvr4JP8,202201,AECp7SuwokS,huBy3W5qiD2,Lf2Axb9E6B4,2,hmis.stmichael,2022-02-07T13:06:04.845+0000,,false
ywfVj7F30Ts,202201,AECp7SuwokS,huBy3W5qiD2,Lf2Axb9E6B4,4,hmis.stmichael,2022-02-07T13:05:48.370+0000,,false
JhvC7ZR9hUe,202201,AECp7SuwokS,huBy3W5qiD2,Lf2Axb9E6B4,45,hmis.stmichael,2022-02-07T13:04:16.701+0000,,false
QHnwKs2OUZv,202201,AECp7SuwokS,huBy3W5qiD2,Lf2Axb9E6B4,41,hmis.stmichael,2022-02-07T13:04:27.515+0000,,false
d4LbA3iyebD,202201,dmsWl4MpI5p,huBy3W5qiD2,Lf2Axb9E6B4,1,hmis.morungatuny,2022-02-11T08:20:27.024+0000,,false
wUDxFVBapIc,202201,dmsWl4MpI5p,huBy3W5qiD2,Lf2Axb9E6B4,8,hmis.morungatuny,2022-02-11T07:49:33.538+0000,,false
LR8778hLH8U,202201,dmsWl4MpI5p,huBy3W5qiD2,Lf2Axb9E6B4,8,hmis.morungatuny,2022-02-11T08:01:13.750+0000,,false
Rw3b8mGkyfh,202201,dmsWl4MpI5p,huBy3W5qiD2,Lf2Axb9E6B4,1,hmis.morungatuny,2022-02-11T08:06:41.559+0000,,false
Yue3pPKDaMH,202201,dmsWl4MpI5p,huBy3W5qiD2,Lf2Axb9E6B4,4,hmis.morungatuny,2022-02-11T08:18:58.748+0000,,false
